CustomerID,FirstName,MiddleName,LastName,DOB,Email,Phone,JoinDate,Gender,City,State,LoyaltyStatus
5866,Nidra,Netra,Majumdar,1963-10-27,nidra.majumdar3025@yahoo.com,9171318915,2024-07-22,Female,Gurugram,Haryana,Bronze
5867,Manan,Nitesh,Bala,1970-01-04,manan.bala2177@yahoo.com,9255367648,2024-06-07,Male,Hyderabad,Telangana,Silver
5868,Parth,Tanvi,Bhatnagar,1976-04-28,parth.bhatnagar892@yahoo.com,9983559000,2025-01-26,Male,Gurugram,Haryana,Gold
5869,Radha,Damyanti,Saraf,1965-03-02,radha.saraf5885@yahoo.com,9780343677,2024-12-28,Female,Gurugram,Haryana,Gold
5870,Ati,,Choudhary,1993-01-12,ati.choudhary758@gmail.com,9540156469,2025-01-08,Female,Surat,Gujarat,Bronze
5871,Jatin,,Suri,2006-10-12,jatin.suri530@gmail.com,9662715764,2023-12-08,Male,Guwahati,Assam,Silver
5872,Ranveer,Ekalinga,Kamdar,1994-04-05,ranveer.kamdar9805@outlook.com,9344581259,2025-11-16,Male,Bengaluru,Karnataka,None
5873,Rachana,,Raj,1997-04-20,rachana.raj2286@outlook.com,9578465144,2026-01-31,Female,Noida,Uttar Pradesh,Bronze
5874,Oliver,Nakul,Parekh,1999-02-21,oliver.parekh6297@rediffmail.com,9054997502,2024-03-01,Male,Noida,Uttar Pradesh,Bronze
5875,Xavier,Keya,Sarna,1973-07-05,xavier.sarna8562@gmail.com,9176177447,2023-10-13,Male,Patna,Bihar,Bronze
5876,Neha,,Bath,1957-06-04,neha.bath259@outlook.com,9227578287,2024-04-23,Female,Mysuru,Karnataka,Platinum
5877,Ojasvi,Praneel,Agate,2006-03-11,ojasvi.agate8891@yahoo.com,9402873551,2024-10-23,Female,Chennai,Tamil Nadu,Bronze
5878,Onveer,,  Bhatt  ,2005-03-19,onveer.bhatt3502@yahoo.com,9007408419,2026-06-17,Male,Noida,Uttar Pradesh,Silver
5879,Ishita,Bhavya,Madan,2002-02-18,ishita.madan1395@gmail.com,9966606145,2024-06-23,Female,Patna,Bihar,Platinum
5880,  Sudiksha  ,,Srivastava,1965-03-16,sachi.dada4309@gmail.com,9043720979,2024-02-27,Female,New Delhi,Delhi,Silver
5881,Jyoti,Charita,Acharya,1987-07-15,jyoti.acharya7166@rediffmail.com,9959965953,2026-08-07,Female,New Delhi,Delhi,Bronze
5882,Kavya,Dominic,Kaur,1972-10-29,kavya.kaur2053@rediffmail.com,9405528112,2024-12-04,Female,Thane,Maharashtra,Bronze
5883,Lakshit,Fiyaz,Radhakrishnan,1981-01-25,lakshit.radhakrishnan7080@outlook.com,9768237306,2026-04-23,Male,Noida,Uttar Pradesh,Gold
5884,  Wridesh,,Master,1995-02-13,anika.issac5799@yahoo.com,9560363086,2024-03-25,Male,Hyderabad,Telangana,Bronze
5885,Falan,Girik,Parmar,1963-06-03,falan.parmar423@rediffmail.com,9394572527,2024-07-01,Male,Patna,Bihar,Bronze
5886,Veer,Zansi,Vora,1987-05-20,veer.vora7653@outlook.com,9506694424,2025-11-23,Male,Nagpur,Maharashtra,Bronze
5887,Nathan,,Kala,1959-12-15,nathan.kala410@yahoo.com,9334542416,2023-12-17,Male,Jaipur,Rajasthan,Bronze
5888,Abhiram,,Mann,1956-08-01,abhiram.mann7481@outlook.com,9401238896,2025-11-13,Transgender,Kolkata,West Bengal,Bronze
5889,Naveen,,Mangal,1972-03-24,naveen.mangal4279@rediffmail.com,9193847452,2025-04-06,Male,Bengaluru,Karnataka,Silver
5890,Yachana,Pavani,Saran,1962-01-30,yachana.saran9001@yahoo.com,9502587117,2025-07-29,Female,Bhopal,Madhya Pradesh,Gold
5891,Gunbir,,Ben,2003-02-26,gunbir.ben1999@outlook.com,9539155428,2025-08-20,Male,Patna,Bihar,Silver
5892,Ridhi,Charan,,1959-09-13,ridhi.cust610@yahoo.com,9367116477,2023-10-25,Female,Kochi,Kerala,Gold
5893,Wakeeta,Frederick,Kohli,1976-11-12,wakeeta.kohli1366@rediffmail.com,9911692795,2024-04-07,Female,Udaipur,Rajasthan,Platinum
5894,Chaman,George,Nair,1960-01-19,chaman.nair1021@outlook.com,9732464360,2024-06-14,Female,Guwahati,Assam,Silver
5895,Ishwar,Vasana,Sant,1992-01-12,ishwar.sant1494@gmail.com,9765184435,2025-02-21,Male,Ahmedabad,Gujarat,Gold
5896,Harinakshi,,Chawla,2010-01-31,harinakshi.chawla4383@rediffmail.com,9342016523,2023-06-14,Female,Gurugram,Haryana,Bronze
5897,Vedika,,Brahmbhatt,1992-12-23,vedika.brahmbhatt2229@yahoo.com,9105299086,2025-04-30,Transgender,Kolkata,West Bengal,Bronze
5898,Chanakya,,Bath,1997-06-29,chanakya.bath7691@gmail.com,9449641909,2026-03-30,Male,Thiruvananthapuram,Kerala,Platinum
5899,Samaksh,,Vohra,1977-05-31,samaksh.vohra5573@outlook.com,9471013260,2025-03-10,Male,Bhubaneswar,Odisha,Silver
5900,Matthew,Ganga,Dave,2007-06-02,matthew.dave3539@gmail.com,9536945239,2025-04-27,Male,New Delhi,Delhi,Silver
5901,Avi,Aarnav,Ray,1965-05-08,avi.ray7739@yahoo.com,9212526332,2025-03-17,Male,Gurugram,Haryana,Silver
5902,Hardik,Ekbal,Konda,1980-12-19,hardik.konda3247@rediffmail.com,9777529663,2024-07-04,Male,Bhopal,Madhya Pradesh,None
5903,Praneel,Advik,Hayre,1983-02-21,praneel.hayre4023@outlook.com,9518095052,2023-07-13,Transgender,Guwahati,Assam,Bronze
5904,Avni,Robert,Goyal,1959-04-28,avni.goyal4510@rediffmail.com,9431242516,2024-03-05,Female,Udaipur,Rajasthan,Bronze
5905,Zayan,Gautami,Sankaran,1999-08-31,zayan.sankaran6694@yahoo.com,9239819213,2026-05-01,Male,Patna,Bihar,Bronze
5906,Oviya,Eta,Bahl,1965-01-11,oviya.bahl7687@rediffmail.com,9586266696,2024-02-08,Female,Gurugram,Haryana,None
5907,Maanas,,Chandran,1962-02-26,maanas.chandran9539@outlook.com,9790258617,2024-08-14,Male,New Delhi,Delhi,Bronze
5908,Faraj,,Bala,1983-02-08,faraj.bala5057@yahoo.com,9559584763,2025-02-16,Male,Coimbatore,Tamil Nadu,Silver
5909,Wakeeta,Harshil,Bansal,1977-01-26,wakeeta.bansal7911@yahoo.com,9810150479,2023-09-17,Female,Coimbatore,Tamil Nadu,Bronze
5910,Lavanya,,Nagarajan,2005-11-21,lavanya.nagarajan9820@yahoo.com,9451695334,2025-11-22,Female,NASHIK,Maharashtra,Bronze
5911,Ekta,,Bahl,1962-02-16,ekta.bahl4401@rediffmail.com,9879142048,2025-02-05,Female,Mumbai,Maharashtra,Gold
5912,Simon,Samesh,Krish,2006-01-01,simon.krish5020@outlook.com,9044997107,2025-08-06,Male,Kolkata,West Bengal,Gold
5913,Ekta,Krishna,Dave,1964-12-05,ekta.dave9564@yahoo.com,9616776916,2024-07-27,Female,Coimbatore,Tamil Nadu,Bronze
5914,Anirudh,Ekaja,Balay,1971-06-06,anirudh.balay9297@outlook.com,9124317702,2025-11-20,Male,Gurugram,Haryana,None
5915,Dhruv,,Gour,2000-11-15,dhruv.gour4337@yahoo.com,9587207049,2024-02-20,Male,Patna,Bihar,Bronze
5916,Arjun,,Pradhan,1981-05-04,arjun.pradhan9508@gmail.com,9690453364,2023-12-26,Male,Indore,Madhya Pradesh,Gold
5917,Amrita,Chakradhar,Chandran,1960-10-09,amrita.chandran1845@gmail.com,9467788331,2023-11-15,Female,Ahmedabad,Gujarat,None
5918,Ishita,Damyanti,Kunda,1969-11-10,ishita.kunda6090@rediffmail.com,9816665933,2024-05-04,Female,Bengaluru,Karnataka,Bronze
5919,Daksha,,Hans,1971-02-19,daksha.hans9344@yahoo.com,9610860875,2026-02-12,Female,Vadodara,Gujarat,Gold
5920,Gagan,Pratyush,Patla,1990-10-25,gagan.patla5709@yahoo.com,9495267495,2024-12-31,Male,Ahmedabad,Gujarat,Bronze
5921,Dalbir,Nathan,Kala,1972-03-09,dalbir.kala8909@yahoo.com,9555381459,2026-07-04,Male,Jaipur,Rajasthan,Silver
5922,Lakshmi,Nisha,Nayak,2001-11-09,lakshmi.nayak8246@gmail.com,9323708340,2024-08-05,Female,Guwahati,Assam,Gold
5923,Gauri,,Date,1970-05-16,gauri.date8955@yahoo.com,9605175670,2024-09-06,Transgender,New Delhi,Delhi,Bronze
5924,Idika,Mugdha,Tella,1975-12-09,idika.tella3194@rediffmail.com,9320694334,2024-08-27,Female,Thiruvananthapuram,Kerala,Platinum
5925,Timothy,,Sangha,2009-08-07,timothy.sangha2172@yahoo.com,9560604497,2023-05-30,Male,Kochi,Kerala,None
5926,Gabriel,,Lalla,1995-05-08,gabriel.lalla7145@gmail.com,9711875530,2025-07-26,Male,Visakhapatnam,Andhra Pradesh,None
5927,Upasna,Reyansh,Sanghvi,1973-11-04,upasna.sanghvi9664@outlook.com,9112975699,2024-02-17,Female,Kochi,Kerala,Gold
5928,Avni,Yug,Parikh,1985-05-22,avni.parikh5922@outlook.com,9997478826,2026-07-31,Female,Mumbai,Maharashtra,Bronze
5929,Vasana,Xavier,Solanki,1974-06-19,vasana.solanki2490@rediffmail.com,9718727645,2026-03-16,Female,Noida,Uttar Pradesh,Silver
5930,Radha,Urmi,Goel,1971-06-04,radha.goel4048@outlook.com,9303894662,2024-11-26,Female,Coimbatore,Tamil Nadu,Gold
5931,Tanmayi,Gaurika,Chanda,2002-06-23,tanmayi.chanda3964@rediffmail.com,9904179886,2024-02-22,Female,Thane,Maharashtra,Bronze
5932,  Sanaya,Kamala,Raval,1978-04-05,sanaya.raval6945@rediffmail.com,9135109323,2025-10-13,Female,HYDERABAD,Telangana,None
5933,Bhavini,Vinaya,Loke,2007-08-17,bhavini.loke857@gmail.com,9113779165,2025-01-17,Female,Nashik,Maharashtra,Bronze
5934,Farhan,,Pingle,2009-03-23,farhan.pingle8055@gmail.com,9184960460,2024-06-08,Male,Pune,Maharashtra,Bronze
5935,Yashodhara,,Bhat,1997-10-17,yashodhara.bhat8809@yahoo.com,9917113647,2025-02-28,Female,Chandigarh,Chandigarh,Silver
5936,Omaja,Henry,Mital,1973-10-10,omaja.mital2929@rediffmail.com,9429095859,2025-05-26,Transgender,Noida,Uttar Pradesh,Silver
5937,Qasim,Zaid,Kanda,1983-02-23,qasim.kanda1462@gmail.com,9497387122,2025-11-11,Male,Chandigarh,Chandigarh,Silver
5938,Reva,,  Dutta,1975-04-08,reva.dutta7293@gmail.com,9523358321,2025-04-07,Female,Nashik,Maharashtra,None
5939,Lopa,Radha,Ramesh,2004-08-09,lopa.ramesh1329@outlook.com,9686490990,2024-09-27,Female,Nashik,Maharashtra,Silver
5940,Kamala,,Nigam,1969-10-24,kamala.nigam5012@gmail.com,9493388835,2025-10-10,Female,Visakhapatnam,Andhra Pradesh,Platinum
5941,Tanvi,,Datta,2007-06-24,tanvi.datta1101@outlook.com,9125916841,2026-01-31,Female,Gurugram,Haryana,Bronze
5942,Omkaar,Mitesh,Krish,1975-05-05,omkaar.krish9458@gmail.com,9819337478,2024-04-01,Male,Visakhapatnam,Andhra Pradesh,Bronze
5943,Sara,Matthew,Tak,1975-11-25,sara.tak2933@rediffmail.com,9329642062,2023-10-30,Female,Vadodara,Gujarat,Bronze
5944,Omkaar,Finn,,1966-04-17,omkaar.cust706@gmail.com,9144513496,2026-02-11,Male,Jaipur,Rajasthan,Bronze
5945,Vasudha,,Sahota,1969-01-02,vasudha.sahota532@rediffmail.com,9314438923,2026-07-23,Female,Bhubaneswar,Odisha,Silver
5946,Jasmit,Anika,Naik,1970-02-03,jasmit.naik6948@rediffmail.com,9022348708,2026-03-12,Female,Nashik,Maharashtra,Bronze
5947,Luke,Falguni,Roy,1989-09-02,luke.roy1102@gmail.com,9674045980,2026-07-29,Male,Nagpur,Maharashtra,Silver
5948,Tanish,Atharv,Koshy,1983-09-26,tanish.koshy6720@outlook.com,9429883650,2023-10-27,Male,Vadodara,Gujarat,Bronze
5949,Ronith,,Yohannan,1965-08-23,ronith.yohannan5325@yahoo.com,9693918137,2024-08-24,Male,Nashik,Maharashtra,None
5950,Vrinda,Faras,Khalsa,1983-11-22,Vrinda.Khalsa472@Outlook.Com,9717672586,2023-10-19,Female,Kolkata,West Bengal,Bronze
5951,Peter,,Kapur,2001-06-26,peter.kapur5211@yahoo.com,9529385416,2025-07-07,Male,Bhopal,Madhya Pradesh,None
5952,Chakrika,Meera,Chaudhuri,2008-10-27,chakrika.chaudhuri7203@outlook.com,9286354487,2025-07-31,Female,New Delhi,Delhi,Silver
5953,Indira,Gaurang,Shenoy,1957-08-15,indira.shenoy6601@yahoo.com,9198726234,2024-06-06,Female,Gurugram,Haryana,Gold
5954,Alka,Sathvik,Tank,1987-11-20,alka.tank3683@yahoo.com,9134925228,2023-12-12,Female,Kanpur,Uttar Pradesh,Silver
5955,Ranveer,Urishilla,Bhargava,2002-08-31,tristan.bail6849@gmail.com,9356833108,2024-02-04,Male,Vadodara,Gujarat,Bronze
5956,Aahana,,Chandran,1974-04-09,aahana.chandran4202@yahoo.com,9275577488,2025-09-02,Female,Nagpur,Maharashtra,Silver
5957,Siddharth,Anirudh,Subramaniam,1993-06-18,siddharth.subramaniam3831@outlook.com,9317815028,2023-12-26,Male,Kanpur,Uttar Pradesh,None
5958,Sanya,,Maharaj,1994-09-06,sanya.maharaj6953@yahoo.com,9456757087,2024-04-10,Female,Guwahati,Assam,None
5959,Dhriti,,Deep,1963-12-20,dhriti.deep3986@yahoo.com,9104319242,2024-08-08,Female,Vadodara,Gujarat,None
5960,Rushil,,Hegde,1995-12-06,rushil.hegde9385@gmail.com,9000096393,2024-08-27,Male,Kochi,Kerala,Platinum
5961,Vaishnavi,,Ranganathan,1968-02-24,vaishnavi.ranganathan147@outlook.com,9264938323,2024-10-06,Female,Chandigarh,Chandigarh,Bronze
5962,Liam,Nitesh,Dhawan,1982-01-28,liam.dhawan5791@outlook.com,9810570735,2026-05-18,Male,Bhubaneswar,Odisha,None
5963,Manbir,,Padmanabhan,2006-09-18,manbir.padmanabhan3867@outlook.com,9502590697,2025-02-10,Male,Kolkata,West Bengal,Platinum
5964,Harshil,Ikbal,Halder,1986-12-08,harshil.halder9575@outlook.com,9881964675,2023-12-24,Male,Lucknow,Uttar Pradesh,Bronze
5965,Mason,Tanveer,,1982-07-17,mason.cust2540@rediffmail.com,9304235376,2025-10-28,Male,Bengaluru,Karnataka,Bronze
5966,Lekha,Fariq,Tiwari,2001-01-27,lekha.tiwari4779@outlook.com,9268155962,2023-11-09,Female,Indore,Madhya Pradesh,Silver
5967,Gautam,Leela,Sachdev,2004-07-14,gautam.sachdev2151@outlook.com,9741453705,2024-08-18,Male,Surat,Gujarat,Bronze
5968,Victor,,Chakrabarti,1997-11-07,victor.chakrabarti5023@yahoo.com,9758411641,2025-02-17,Male,Noida,Uttar Pradesh,Bronze
5969,Varsha,Nisha,Bal,2002-01-14,varsha.bal2663@outlook.com,9585839378,2025-09-24,Female,Vadodara,Gujarat,Silver
5970,Isaac,Falguni,Kamdar,1970-08-25,isaac.kamdar637@gmail.com,9697546610,2025-12-10,Male,Nashik,Maharashtra,Silver
5971,Christopher,Henry,Bali,1982-02-23,christopher.bali7507@gmail.com,9590391856,2023-11-05,Male,Chandigarh,Chandigarh,Bronze
5972,Frado,Ayaan,Palla,1963-05-13,frado.palla9674@gmail.com,9491684084,2025-02-04,Male,Chennai,Tamil Nadu,Platinum
5973,Krishna,Bahadurjit,Magar,2007-06-13,krishna.magar1561@gmail.com,9781511782,2026-08-06,Female,Udaipur,Rajasthan,Platinum
5974,Banjeet,Upkaar,Hayer,1971-05-25,banjeet.hayer668@outlook.com,9601462208,2024-07-18,Male,Kanpur,Uttar Pradesh,Bronze
5975,Madhavi,Vamakshi,Kale,2000-12-11,madhavi.kale1461@rediffmail.com,9840221694,2025-03-04,Female,New Delhi,Delhi,Gold
5976,Vasatika,Anusha,Jha,1991-12-08,vasatika.jha1826@rediffmail.com,9157835571,2023-10-25,Transgender,Nagpur,Maharashtra,Bronze
5977,Lohit,Alka,Bath,1961-08-30,Lohit.Bath8359@Rediffmail.Com,9085565491,2026-06-27,Male,Kanpur,Uttar Pradesh,Gold
5978,Bhavani,Radha,Bobal,,bhavani.bobal9968@rediffmail.com,9997039782,2025-12-10,Female,Thane,Maharashtra,Platinum
5979,Janaki,Ethan,Barad,1972-09-18,janaki.barad1405@outlook.com,9741428670,2025-09-14,Female,Thane,Maharashtra,None
5980,Chandani,Nandini,Chawla,1956-05-05,chandani.chawla3@yahoo.com,9649927507,2024-08-04,Female,Nagpur,Maharashtra,None
5981,Chakrika,Champak,Bakshi,1976-10-31,chakrika.bakshi3698@gmail.com,9219526739,2026-03-07,Female,Surat,Gujarat,Platinum
5982,Faris,Matthew,Barad,1991-09-04,faris.barad6147@rediffmail.com,9381853838,2025-10-11,Male,Surat,Gujarat,Bronze
5983,Turvi,Jagat,Sahni,1983-02-20,turvi.sahni8413@gmail.com,9371065090,2025-09-14,Female,Thane,Maharashtra,Silver
5984,Anamika,Balveer,Bora,1972-05-27,anamika.bora3436@rediffmail.com,9663551055,2024-08-18,Female,Mysuru,Karnataka,Bronze
5985,Ekbal,Sai,Dara,1973-03-06,ekbal.dara8522@gmail.com,9637821290,2025-07-10,Male,Kochi,Kerala,Gold
5986,Nitesh,,Mittal,1993-04-19,nitesh.mittal7350@gmail.com,9182976879,2024-07-01,Male,Bhopal,Madhya Pradesh,Bronze
5987,Faras,Shaurya,Bhasin,1977-05-11,faras.bhasin278@yahoo.com,9691953371,2024-03-24,Male,Thane,Maharashtra,Silver
5988,Baljiwan,Darsh,Sandal,2002-12-14,baljiwan.sandal4616@gmail.com,9235937437,2025-06-03,Male,Kochi,Kerala,Platinum
5989,Chanakya,Harish,Sunder,1969-08-11,eshana.cust3428@yahoo.com,9171442136,2025-09-13,Male,Bhubaneswar,Odisha,None
5990,Rayaan,,Bhargava,1961-01-24,rayaan.bhargava4091@rediffmail.com,9559681123,2024-10-07,Male,Bhopal,Madhya Pradesh,Bronze
5991,Wridesh,Gabriel,Chaudhary,2009-06-10,wridesh.chaudhary2328@gmail.com,9764076824,2025-06-30,Male,Udaipur,Rajasthan,Bronze
5992,Devika,,Jani,1964-11-01,devika.jani8321@outlook.com,9762325014,2026-05-22,Female,Lucknow,Uttar Pradesh,Bronze
5993,Chandran,Amol,More,1964-11-04,chandran.more1435@yahoo.com,9088537589,2024-09-05,Male,Chennai,Tamil Nadu,Silver
5994,Vincent,,Agrawal,1966-08-17,vincent.agrawal8967@yahoo.com,9319147890,2025-08-08,Male,Ahmedabad,Gujarat,Bronze
5995,Chanchal,George,Mann,1963-09-30,chanchal.mann3901@rediffmail.com,9873596098,2023-12-14,Female,Patna,Bihar,None
5996,Victor,Edhitha,Mistry,1964-12-08,victor.mistry4682@rediffmail.com,9904982945,2025-06-13,Male,Patna,Bihar,Bronze
5997,Bishakha,Rajata,Kala,1988-01-20,bishakha.kala6725@outlook.com,9227343004,2025-07-23,Female,Ahmedabad,Gujarat,Bronze
5998,Raksha,,Swaminathan,1981-07-12,raksha.swaminathan2965@outlook.com,9190510934,2024-08-22,Female,New Delhi,Delhi,Bronze
5999,Upadhriti,Ekbal,Guha,1971-11-20,upadhriti.guha3520@yahoo.com,9398747686,2025-09-29,Female,Ahmedabad,Gujarat,Bronze
6000,Chaaya,Xalak,Barad,1976-02-28,chaaya.barad1722@outlook.com,9434425535,2026-01-01,Female,Vadodara,Gujarat,Bronze
6001,Dayamai,Jason,Raghavan,2008-11-17,dayamai.raghavan8307@rediffmail.com,9771012388,2025-11-05,Female,Kochi,Kerala,Bronze
6002,Luke,Zaid,,1999-04-13,luke.cust2223@outlook.com,9598491635,2024-01-13,Male,Patna,Bihar,Gold
6003,Dhriti,Bhanumati,Pall,1958-11-22,dhriti.pall1323@rediffmail.com,9259612694,2023-09-18,Female,Mumbai,Maharashtra,None
6004,Jagat,Gautami,Butala,1970-06-15,jagat.butala3221@yahoo.com,9678667047,2024-10-18,Male,Guwahati,Assam,Platinum
6005,Atharv,Rachita,Roy,2000-09-03,atharv.roy1530@yahoo.com,9578671978,2024-03-06,Male,GURUGRAM,Haryana,None
6006,Sara,Niharika,Bhavsar,1992-11-30,sara.bhavsar4957@yahoo.com,9748189999,2024-06-19,Female,Vadodara,Gujarat,Bronze
6007,Pooja,Oliver,Nazareth,1977-08-16,pooja.nazareth7244@outlook.com,9452865072,2024-02-19,Female,Pune,Maharashtra,Platinum
6008,Yuvraj,Falan,Muni,1955-10-09,yuvraj.muni7407@gmail.com,9391773404,2023-12-24,Male,Udaipur,Rajasthan,Silver
6009,Qabil,Vidhi,Mandal,2004-09-03,qabil.mandal8909@gmail.com,9743112840,2023-08-31,Male,Thane,Maharashtra,Platinum
6010,Viraj,Jagrati,Majumdar,1984-08-13,viraj.majumdar6702@rediffmail.com,9323442832,2025-01-18,Male,Nashik,Maharashtra,Bronze
6011,Lohit,Timothy,Toor,1959-08-09,lohit.toor8462@yahoo.com,9882488197,2023-07-09,Male,Kolkata,West Bengal,Silver
6012,Reva,Harini,Cherian,1985-01-28,reva.cherian7649@rediffmail.com,9005532650,2025-04-23,Female,Jaipur,Rajasthan,None
6013,Owen,Sathvik,Ratti,1980-07-06,owen.ratti1895@gmail.com,9320521631,2024-12-08,Male,KOLKATA,West Bengal,Bronze
6014,Yashawini,Madhav,Minhas,1968-03-03,yashawini.minhas8685@gmail.com,9971908970,2025-04-18,Female,Thane,Maharashtra,Silver
6015,Caleb,Nachiket,Shah,1982-02-25,caleb.shah7011@gmail.com,9156767254,2025-02-08,Male,Gurugram,Haryana,Bronze
6016,Ekani,,Pathak,1983-03-14,ekani.pathak521@yahoo.com,9222807507,2024-12-13,Female,Indore,Madhya Pradesh,Bronze
6017,Amara,,Lad,1981-09-06,amara.lad9105@gmail.com,9245498996,2023-06-04,Female,Nagpur,Maharashtra,Silver
6018,Vyanjana,Brijesh,Bajaj,1961-04-13,vyanjana.bajaj2993@yahoo.com,9648353818,2024-08-21,Female,Bengaluru,Karnataka,Silver
6019,Laksh,,Choudhry,1970-10-09,laksh.choudhry3613@yahoo.com,9205216929,2023-05-30,Male,Thane,Maharashtra,Platinum
6020,Saanvi,,Upadhyay,1999-10-01,saanvi.upadhyay4332@rediffmail.com,9369688546,2025-03-06,Female,Guwahati,Assam,Bronze
6021,Hemangini,Banjeet,Lad,2009-03-21,hemangini.lad3848@rediffmail.com,9435486920,2026-05-15,Female,New Delhi,Delhi,Silver
6022,Yashvi,Harshil,Saxena,1955-12-25,yashvi.saxena3393@rediffmail.com,9842911094,2023-05-28,Female,Chennai,Tamil Nadu,Silver
6023,Tripti,Daniel,Rege,2001-05-20,tripti.rege990@rediffmail.com,9851434879,2024-07-18,Female,Nagpur,Maharashtra,Bronze
6024,Chandresh,Krishna,Sunder,1992-02-16,chandresh.sunder3031@gmail.com,9292330025,2023-12-27,Male,Pune,Maharashtra,None
6025,Aarini,Nikita,Sodhi,1967-02-06,aarini.sodhi7313@yahoo.com,9123631494,2024-03-16,Female,Bengaluru,Karnataka,Bronze
6026,Zashil,Jairaj,Choudhry,1979-07-13,zashil.choudhry6971@gmail.com,9655975777,2026-03-12,Male,Surat,Gujarat,Bronze
6027,Gaurika,Veer,Dey,1965-05-08,gaurika.dey2804@outlook.com,9792680208,2025-09-26,Female,Jaipur,Rajasthan,Gold
6028,Falak,Parth,Golla,1993-06-22,falak.golla4415@gmail.com,9251109788,2024-01-18,Female,Mumbai,Maharashtra,Silver
6029,Meghana,Arunima,Arya,1987-09-08,meghana.arya6635@outlook.com,9033457420,2024-10-11,Female,Indore,Madhya Pradesh,Silver
6030,Faras,,Vora,1968-09-27,faras.vora7725@outlook.com,9540446592,2024-11-29,Male,Visakhapatnam,Andhra Pradesh,Silver
6031,Neha,Aarav,Balay,1974-03-16,neha.balay8009@outlook.com,9914266556,2023-10-13,Female,Udaipur,Rajasthan,Gold
6032,Anjali,Sneha,Loyal,1996-10-28,anjali.loyal1867@yahoo.com,9532026086,2023-11-18,Female,Thane,Maharashtra,Gold
6033,  Jhalak,,Pradhan,2008-10-30,jhalak.pradhan9066@gmail.com,9759946449,2023-10-28,Female,Chennai,Tamil Nadu,Silver
6034,Dalbir,,Koshy,1979-04-01,dalbir.koshy3683@rediffmail.com,9010632529,2026-03-24,Male,Ahmedabad,Gujarat,None
6035,Amruta,Rishi,Murthy,1977-04-26,amruta.murthy8220@gmail.com,9098400757,2025-04-10,Female,Hyderabad,Telangana,Bronze
6036,Elijah,Karan,  Gala  ,1956-02-26,elijah.gala6635@rediffmail.com,9732473085,2025-03-31,Male,Nagpur,Maharashtra,Silver
6037,Maanav,,Dalal,1999-02-26,maanav.dalal5491@rediffmail.com,9111221862,2026-05-14,Male,Lucknow,Uttar Pradesh,None
6038,Pranit,Banjeet,Suri,1996-05-19,pranit.suri7564@gmail.com,9397336982,2026-08-14,Male,Mysuru,Karnataka,Platinum
6039,Vincent,Wridesh,Viswanathan,1957-08-15,vincent.viswanathan8563@rediffmail.com,9709966819,2023-12-07,Male,Lucknow,Uttar Pradesh,Silver
6040,Abhiram,Arjun,Bora,1976-01-21,abhiram.bora1146@gmail.com,9976236714,2023-10-28,Male,Bhopal,Madhya Pradesh,Gold
6041,Mitali,Xavier,Narayan,1976-02-19,mitali.narayan130@outlook.com,9108436182,2023-09-19,Female,Chandigarh,Chandigarh,Silver
6042,Ojas,,Date,2009-03-01,ojas.date9950@gmail.com,9001570762,2026-08-18,Male,Mumbai,Maharashtra,Bronze
6043,Champak,,Lala,1975-03-24,champak.lala865@rediffmail.com,9214320649,2025-05-21,Male,Bhubaneswar,Odisha,Bronze
6044,Tara,,Sha,1975-03-22,tara.sha1224@outlook.com,9538549430,2026-07-04,Female,Indore,Madhya Pradesh,Silver
6045,Eesha,Parth,Bansal,1961-06-01,eesha.bansal2548@yahoo.com,9711090332,2026-02-12,Female,Hyderabad,Telangana,Silver
6046,Isaac,,Bajaj,1981-11-13,isaac.bajaj2114@rediffmail.com,9266149792,2024-05-01,Male,Kanpur,Uttar Pradesh,Bronze
6047,Orinder,Aryan,Tank,2001-06-23,orinder.tank7102@yahoo.com,9887827761,2024-05-10,Male,New Delhi,Delhi,Platinum
6048,Vedika,Madhav,D’Alia,1962-04-04,VEDIKA.D’ALIA613@REDIFFMAIL.COM,9447997543,2024-05-01,Female,Vadodara,Gujarat,Bronze
6049,Tristan,,Krishna,1971-12-08,tristan.krishna9392@yahoo.com,9662570929,2026-06-15,Male,Thiruvananthapuram,Kerala,Platinum
6050,Tamanna,Eiravati,Atwal,1978-03-22,tamanna.atwal3929@outlook.com,9598400968,2025-09-27,Female,Surat,Gujarat,Gold
6051,Neel,Waida,Padmanabhan,2008-12-31,neel.padmanabhan7760@gmail.com,9750569061,2024-12-21,Male,Guwahati,Assam,Bronze
6052,Niharika,Arunima,Bail,1968-04-30,niharika.bail895@yahoo.com,9801966299,2025-11-02,Female,Guwahati,Assam,Gold
6053,Aadi,Qushi,Saini,1994-03-06,aadi.saini3216@rediffmail.com,9544737022,2026-02-06,Male,Vadodara,Gujarat,Platinum
6054,Arya,Jagrati,Misra,1966-01-22,arya.misra9018@gmail.com,9659430296,2025-08-07,Female,Guwahati,Assam,Bronze
6055,Tanish,,Aurora,1981-04-21,tanish.aurora2983@gmail.com,9960751425,2023-09-03,Male,Surat,Gujarat,Bronze
6056,Arjun,Garima,Rama,1984-03-28,arjun.rama8768@outlook.com,9244960873,2025-05-06,Male,Indore,Madhya Pradesh,Gold
6057,Jai,,Kaur,1986-06-01,jai.kaur3554@rediffmail.com,9539509823,2026-08-09,Male,Jaipur,Rajasthan,Platinum
